objID,ra,dec,rerun,run,camcol,field,paper,cluster_type,cluster_name,ori_ra,ori_dec,line_num,label,Filename
"""1237661957219221651""",195.141795369148,50.8338882925795,301,3838,1,17,Xxx,,,195.1419,50.8339,3101,BSS,3101_301_3838_1_17
"""1237662303518195906""",240.982039979926,37.7087197258883,301,3918,6,280,Xxx,,,240.9821,37.7087,3102,BSS,3102_301_3918_6_280
"""1237662303526322475""",256.327077323128,24.4034482598614,301,3918,6,404,Xxx,,,256.3271,24.40345,3104,BSS,3104_301_3918_6_404
"""1237662303526716083""",257.020540450738,23.7428201733638,301,3918,6,410,Xxx,,,257.0205,23.74283,3105,BSS,3105_301_3918_6_410
"""1237661957222891541""",207.819473867509,48.9157722991699,301,3838,1,73,Xxx,,,207.8194,48.91581,3106,BSS,3106_301_3838_1_73
"""1237662306201239806""",242.963469749526,25.5929942532672,301,3919,3,260,Xxx,,,242.9635,25.59299,3108,BSS,3108_301_3919_3_260
"""1237662306202746903""",245.883533854895,23.5286802596672,301,3919,3,283,Xxx,,,245.8835,23.52868,3109,BSS,3109_301_3919_3_283
"""1237662306744009377""",254.672524030872,17.6928296526775,301,3919,4,350,Xxx,,,254.6725,17.69283,3112,BSS,3112_301_3919_4_350
"""1237661874006196245""",159.545012043783,43.0308393069799,301,3818,6,47,Xxx,,,159.545,43.03084,3114,BSS,3114_301_3818_6_47
"""1237661873478893640""",190.08363960053,45.4282389695078,301,3818,5,193,Xxx,,,190.0836,45.42824,3115,BSS,3115_301_3818_5_193
"""1237661872956702909""",232.023975919089,34.4378832223338,301,3818,4,417,Xxx,,,232.024,34.43788,3116,BSS,3116_301_3818_4_417
"""1237661851482456163""",224.109456042041,38.2214353326231,301,3813,4,426,Xxx,,,224.1094,38.22143,3117,BSS,3117_301_3813_4_426
"""1237662266467156252""",236.301595722282,3.71112637727213,301,3910,1,174,Xxx,,,236.3016,3.711112,3119,BSS,3119_301_3910_1_174
"""1237662300824469652""",214.878454303179,47.4888151191835,301,3918,1,137,Xxx,,,214.8784,47.48878,3123,BSS,3123_301_3918_1_137
"""1237661852013822062""",209.01122252134,43.2753241750623,301,3813,5,342,Xxx,,,209.0112,43.27533,3124,BSS,3124_301_3813_5_342
"""1237662300841967632""",254.554086473038,23.1309691953943,301,3918,1,404,Xxx,,,254.5541,23.13097,3126,BSS,3126_301_3918_1_404
"""1237661852017229871""",218.753705446773,40.4459125074402,301,3813,5,394,Xxx,,,218.7537,40.44592,3127,BSS,3127_301_3813_5_394
"""1237662301361275042""",214.873226846636,47.8954984040092,301,3918,2,136,Xxx,,,214.8732,47.8955,3128,BSS,3128_301_3918_2_136
"""1237661852547940430""",200.543503882044,45.0184259598172,301,3813,6,300,Xxx,,,200.5435,45.01842,3130,BSS,3130_301_3813_6_300
"""1237662301898408063""",215.802468496101,48.0675332944912,301,3918,3,140,Xxx,,,215.8024,48.06754,3132,BSS,3132_301_3918_3_140
"""1237662301910270220""",245.404153828402,32.6153116349763,301,3918,3,321,Xxx,,,245.4042,32.61531,3133,BSS,3133_301_3918_3_321
"""1237661871868870793""",191.926082599017,44.0780547565327,301,3818,2,202,Xxx,,,191.9261,44.07805,3134,BSS,3134_301_3818_2_202
"""1237662301910270352""",245.57059425492,32.5906058164265,301,3918,3,321,Xxx,,,245.5706,32.5906,3135,BSS,3135_301_3918_3_321
"""1237661872411967509""",211.050097062233,41.6976641254462,301,3818,3,297,Xxx,,,211.0501,41.69766,3137,BSS,3137_301_3818_3_297
"""1237661872933240957""",162.292632526944,42.9057188582489,301,3818,4,59,Xxx,,,162.2926,42.90572,3138,BSS,3138_301_3818_4_59
"""1237661872941564007""",188.700658399985,45.0854439353765,301,3818,4,186,Xxx,,,188.7007,45.08544,3139,BSS,3139_301_3818_4_186
"""1237662302446813219""",245.208212628824,33.4495899959298,301,3918,4,316,Xxx,,,245.2082,33.44961,3140,BSS,3140_301_3918_4_316
"""1237662302448451645""",248.329506298132,30.8476471937808,301,3918,4,341,Xxx,,,248.3295,30.84761,3141,BSS,3141_301_3918_4_341
"""1237661872948904043""",211.446235188245,41.8592161293439,301,3818,4,298,Xxx,,,211.4462,41.85921,3142,BSS,3142_301_3818_4_298
"""1237662306744009445""",254.681637494478,17.650200160965,301,3919,4,350,Xxx,,,254.6816,17.65021,3145,BSS,3145_301_3919_4_350
"""1237662335719702739""",242.550914815079,29.4791177678504,301,3926,2,116,Xxx,,,242.5509,29.47913,3146,BSS,3146_301_3926_2_116
"""1237662194538578004""",220.251353448517,36.6233733333478,301,3893,3,359,Xxx,,,220.2513,36.62337,3147,BSS,3147_301_3893_3_359
"""1237662195056967870""",165.405400207418,41.0356390669503,301,3893,4,77,Xxx,,,165.4054,41.03564,3148,BSS,3148_301_3893_4_77
"""1237662195074400415""",217.699158687918,38.0827276000739,301,3893,4,343,Xxx,,,217.6992,38.08273,3152,BSS,3152_301_3893_4_343
"""1237662196130840708""",165.519466857957,42.1019946116516,301,3893,6,79,Xxx,,,165.5195,42.10197,3155,BSS,3155_301_3893_6_79
"""1237662198288220446""",238.077881058558,6.74937112501046,301,3894,2,230,Xxx,,,238.0779,6.749375,3158,BSS,3158_301_3894_2_230
"""1237662503756169368""",237.376027430506,35.7809510788099,301,3965,3,53,Xxx,,,237.3761,35.78096,3159,BSS,3159_301_3965_3_53
"""1237662198826402089""",241.148854624239,6.789239030581,301,3894,3,250,Xxx,,,241.1489,6.789241,3160,BSS,3160_301_3894_3_250
"""1237662525233365132""",195.321035659136,14.534205064209,301,3970,3,89,Xxx,,,195.321,14.53421,3161,BSS,3161_301_3970_3_89
"""1237662525234741388""",198.516719719737,14.2186211848116,301,3970,3,110,Xxx,,,198.5167,14.21863,3162,BSS,3162_301_3970_3_110
"""1237662525767286810""",188.317391962125,15.1061859837264,301,3970,4,44,Xxx,,,188.3174,15.10617,3163,BSS,3163_301_3970_4_44
"""1237662198827974778""",244.732096438167,6.14316672144838,301,3894,3,274,Xxx,,,244.7321,6.143166,3164,BSS,3164_301_3894_3_274
"""1237662199361372244""",236.966613606796,7.95911770907745,301,3894,4,221,Xxx,,,236.9666,7.959114,3165,BSS,3165_301_3894_4_221
"""1237662618651721910""",240.709768926032,28.0948468195121,301,3992,1,132,Xxx,,,240.7098,28.09484,3167,BSS,3167_301_3992_1_132
"""1237662199901782339""",245.127667320978,6.90759372102219,301,3894,5,275,Xxx,,,245.1277,6.907583,3168,BSS,3168_301_3894_5_275
"""1237662619186167959""",235.688099610604,31.5113973952875,301,3992,2,95,Xxx,,,235.6881,31.51139,3169,BSS,3169_301_3992_2_95
"""1237662619189379231""",242.565041978506,27.320163150259,301,3992,2,144,Xxx,,,242.565,27.32017,3170,BSS,3170_301_3992_2_144
"""1237662619725070400""",240.477048748422,29.2784377313114,301,3992,3,126,Xxx,,,240.4771,29.27844,3171,BSS,3171_301_3992_3_126
"""1237662475309482479""",253.282912677613,25.280526332324,301,3958,6,167,Xxx,,,253.2829,25.28051,3172,BSS,3172_301_3958_6_167
"""1237662193998954530""",212.524811122899,38.4655696036661,301,3893,2,317,Xxx,,,212.5248,38.46557,3174,BSS,3174_301_3893_2_317
"""1237662193997381788""",208.133847513256,39.6363532907802,301,3893,2,293,Xxx,,,208.1338,39.63635,3175,BSS,3175_301_3893_2_293
"""1237662335721406787""",245.94197612879,27.0991927834228,301,3926,2,142,Xxx,,,245.942,27.09918,3177,BSS,3177_301_3926_2_142
"""1237662335726191005""",254.682477761454,19.6687596603635,301,3926,2,215,Xxx,,,254.6825,19.66877,3178,BSS,3178_301_3926_2_215
"""1237661959908753569""",214.017517684934,49.8659638771607,301,3838,6,96,Xxx,,,214.0175,49.86596,3179,BSS,3179_301_3838_6_96
"""1237661959909212239""",215.354348457944,49.2847627525539,301,3838,6,103,Xxx,,,215.3544,49.28476,3182,BSS,3182_301_3838_6_103
"""1237662337330053208""",242.841274638038,30.8373598765431,301,3926,5,112,Xxx,,,242.8413,30.83734,3183,BSS,3183_301_3926_5_112
"""1237662337333985586""",250.555114409623,24.9154779056079,301,3926,5,172,Xxx,,,250.5551,24.91548,3184,BSS,3184_301_3926_5_172
"""1237662337334312993""",251.212055820376,24.5736432981898,301,3926,5,177,Xxx,,,251.2121,24.57363,3186,BSS,3186_301_3926_5_177
"""1237662337334509684""",251.531403790611,24.1501873736863,301,3926,5,180,Xxx,,,251.5314,24.15018,3189,BSS,3189_301_3926_5_180
"""1237661967424487492""",167.815209925912,41.3628885138725,301,3840,4,89,Xxx,,,167.8152,41.36289,3190,BSS,3190_301_3840_4_89
"""1237661967432745041""",193.183156641774,42.4174190769204,301,3840,4,215,Xxx,,,193.1832,42.41742,3191,BSS,3191_301_3840_4_215
"""1237661967962341464""",170.570023732504,42.1266753861421,301,3840,5,104,Xxx,,,170.57,42.12666,3192,BSS,3192_301_3840_5_104
"""1237661970641125379""",167.554763557546,6.33296221783064,301,3841,2,19,Xxx,,,167.5548,6.332966,3193,BSS,3193_301_3841_2_19
"""1237661970641715371""",169.029096414668,6.57124813645553,301,3841,2,28,Xxx,,,169.0291,6.571245,3194,BSS,3194_301_3841_2_28
"""1237662340553507232""",248.226787738717,22.3631432175303,301,3927,3,146,Xxx,,,248.2268,22.36314,3197,BSS,3197_301_3927_3_146
"""1237661351631913090""",178.15753878163,56.0980585086736,301,3697,1,64,Xxx,,,178.1575,56.09805,3198,BSS,3198_301_3697_1_64
"""1237662193455333470""",192.717358437304,41.3445916270914,301,3893,1,214,Xxx,,,192.7174,41.3446,3200,BSS,3200_301_3893_1_214
"""1237662193983881334""",167.531274206833,40.5571490228476,301,3893,2,87,Xxx,,,167.5313,40.55715,3201,BSS,3201_301_3893_2_87
"""1237661966358741005""",192.143695611083,41.4941300419094,301,3840,2,211,Xxx,,,192.1437,41.49412,3202,BSS,3202_301_3840_2_211
"""1237660765909680136""",125.629321188984,28.1222697887713,301,3560,6,124,Xxx,,,125.6293,28.12227,3203,BSS,3203_301_3560_6_124
"""1237660765909483811""",125.250007012509,27.9985406112627,301,3560,6,121,Xxx,,,125.2499,27.99853,3205,BSS,3205_301_3560_6_121
"""1237658199666327606""",139.684332397308,39.2635109628654,301,2963,2,118,Xxx,,,139.6843,39.26351,3206,BSS,3206_301_2963_2_118
"""1237658200196972665""",125.435651317072,31.0361358286072,301,2963,3,23,Xxx,,,125.4357,31.03616,3207,BSS,3207_301_2963_3_23
"""1237658200733057323""",123.607911579558,30.0865760004125,301,2963,4,11,Xxx,,,123.6079,30.08658,3209,BSS,3209_301_2963_4_11
"""1237658203445657743""",211.309825541339,45.813306195679,301,2964,1,442,Xxx,,,211.3098,45.8133,3210,BSS,3210_301_2964_1_442
"""1237658203448344620""",219.31119256715,43.5322505457337,301,2964,1,483,Xxx,,,219.3112,43.53226,3211,BSS,3211_301_2964_1_483
"""1237658204512452794""",188.317734118062,49.8071326392322,301,2964,3,336,Xxx,,,188.3178,49.80714,3215,BSS,3215_301_2964_3_336
"""1237658204516384891""",201.896180340067,48.628140440436,301,2964,3,396,Xxx,,,201.8962,48.62814,3216,BSS,3216_301_2964_3_396
"""1237659325486137643""",232.29849067037,49.4304467491264,301,3225,3,141,Xxx,,,232.2985,49.43045,3217,BSS,3217_301_3225_3_141
"""1237658204520579120""",215.390547815834,45.5996544668312,301,2964,3,460,Xxx,,,215.3906,45.59966,3218,BSS,3218_301_2964_3_460
"""1237658204523921614""",224.96819885476,42.3834881037956,301,2964,3,511,Xxx,,,224.9682,42.38349,3219,BSS,3219_301_2964_3_511
"""1237658205028221093""",126.552237204533,32.4047862004964,301,2964,4,14,Xxx,,,126.5523,32.40479,3220,BSS,3220_301_2964_4_14
"""1237659325494133068""",249.786452906279,36.2627895869524,301,3225,3,263,Xxx,,,249.7865,36.26276,3222,BSS,3222_301_3225_3_263
"""1237658205057843282""",216.771377691037,45.7945831634723,301,2964,4,466,Xxx,,,216.7714,45.79457,3223,BSS,3223_301_2964_4_466
"""1237658205567778829""",131.847686230162,36.5944634935827,301,2964,5,55,Xxx,,,131.8477,36.59446,3224,BSS,3224_301_2964_5_55
"""1237658205587112082""",191.607666547512,50.6428049456268,301,2964,5,350,Xxx,,,191.6077,50.64281,3225,BSS,3225_301_2964_5_350
"""1237658205597860011""",226.064406991895,42.8874389414996,301,2964,5,514,Xxx,,,226.0644,42.88744,3227,BSS,3227_301_2964_5_514
"""1237658297912787248""",134.267645085004,3.54391857348976,301,2986,1,104,Xxx,,,134.2677,3.54392,3229,BSS,3229_301_2986_1_104
"""1237658297918095474""",146.430428945751,4.74191337224486,301,2986,1,185,Xxx,,,146.4305,4.741928,3230,BSS,3230_301_2986_1_185
"""1237658192149479440""",129.107228860259,34.0082328065535,301,2961,4,108,Xxx,,,129.1072,34.00824,3232,BSS,3232_301_2961_4_108
"""1237659162279018786""",249.342833737651,33.72953498701,301,3187,3,166,Xxx,,,249.3428,33.72953,3233,BSS,3233_301_3187_3_166
"""1237657873256284217""",143.765757180294,40.9421279737741,301,2887,2,232,Xxx,,,143.7658,40.94213,3235,BSS,3235_301_2887_2_232
"""1237657873258840076""",150.672391619595,43.6606178016221,301,2887,2,271,Xxx,,,150.6724,43.66064,3236,BSS,3236_301_2887_2_271
"""1237657873779458509""",114.803533459683,21.5067864227579,301,2887,3,23,Xxx,,,114.8035,21.5068,3237,BSS,3237_301_2887_3_23
"""1237657873790402755""",136.641720671694,37.919297393101,301,2887,3,190,Xxx,,,136.6417,37.91931,3238,BSS,3238_301_2887_3_190
"""1237657874317639807""",116.746175808372,23.8362619036192,301,2887,4,43,Xxx,,,116.7462,23.83627,3239,BSS,3239_301_2887_4_43
"""1237659153682661576""",249.285377277174,31.6114324655815,301,3185,3,68,Xxx,,,249.2854,31.61142,3240,BSS,3240_301_3185_3_68
"""1237657874867683433""",144.987755744457,42.9364208617234,301,2887,5,244,Xxx,,,144.9877,42.93645,3242,BSS,3242_301_2887_5_244
"""1237657875405537340""",147.34601417786,44.3778428627018,301,2887,6,259,Xxx,,,147.3461,44.37786,3243,BSS,3243_301_2887_6_259
"""1237657875405602953""",147.674678098915,44.5282379027938,301,2887,6,260,Xxx,,,147.6747,44.52824,3244,BSS,3244_301_2887_6_260
"""1237657877001339129""",116.200438084029,21.8188387833304,301,2888,1,33,Xxx,,,116.2004,21.81883,3245,BSS,3245_301_2888_1_33
"""1237657877537948044""",115.344575079096,21.7739085924315,301,2888,2,29,Xxx,,,115.3446,21.77392,3247,BSS,3247_301_2888_2_29
"""1237659161204883586""",247.936284850781,33.8019185888092,301,3187,1,160,Xxx,,,247.9363,33.80191,3248,BSS,3248_301_3187_1_160
"""1237659161205670197""",249.437912672381,32.4406797202575,301,3187,1,172,Xxx,,,249.4379,32.44068,3249,BSS,3249_301_3187_1_172
"""1237656896140673528""",311.726581129384,1.17759911392768,301,2659,6,71,Xxx,,,311.7266,1.177598,3251,BSS,3251_301_2659_6_71
"""1237657879148757131""",114.644968503215,22.9069076487002,301,2888,5,32,Xxx,,,114.645,22.9069,3252,BSS,3252_301_2888_5_32
"""1237657879686414489""",115.723718386469,24.5045155787608,301,2888,6,44,Xxx,,,115.7237,24.50452,3254,BSS,3254_301_2888_6_44
"""1237658190540046600""",132.674541521603,34.6199167211455,301,2961,1,126,Xxx,,,132.6745,34.61992,3255,BSS,3255_301_2961_1_126
"""1237659162277970389""",247.520634694169,35.5091309352784,301,3187,3,150,Xxx,,,247.5206,35.50914,3257,BSS,3257_301_3187_3_150
"""1237658191612215527""",128.695366801169,33.1465321343126,301,2961,3,102,Xxx,,,128.6953,33.14653,3258,BSS,3258_301_2961_3_102
"""1237658192144498965""",119.49623632443,26.3528371215374,301,2961,4,32,Xxx,,,119.4962,26.35284,3259,BSS,3259_301_2961_4_32
"""1237657857675755543""",152.179790073228,48.3913863241526,301,2883,5,60,Xxx,,,152.1798,48.39138,3260,BSS,3260_301_2883_5_60
"""1237659326569054361""",252.537689313007,34.7647061042094,301,3225,5,281,Xxx,,,252.5377,34.76471,3262,BSS,3262_301_3225_5_281
"""1237658424083087547""",142.514252436341,5.8043290676613,301,3015,4,190,Xxx,,,142.5143,5.80433,3263,BSS,3263_301_3015_4_190
"""1237658424616616121""",134.816914738679,5.6096299337713,301,3015,5,139,Xxx,,,134.8169,5.60963,3264,BSS,3264_301_3015_5_139
"""1237659330316796177""",249.613984984969,36.6569279193824,301,3226,4,123,Xxx,,,249.614,36.6569,3266,BSS,3266_301_3226_4_123
"""1237659330317320241""",250.482031964806,35.8102682392352,301,3226,4,131,Xxx,,,250.482,35.81024,3267,BSS,3267_301_3226_4_131
"""1237658425165152464""",161.611807734026,8.08378492930243,301,3015,6,317,Xxx,,,161.6118,8.083799,3269,BSS,3269_301_3015_6_317
"""1237658491204993170""",178.598060297744,8.77466918030359,301,3031,1,389,Xxx,,,178.5981,8.774672,3270,BSS,3270_301_3031_1_389
"""1237658493330456784""",127.931851389731,6.03938729119647,301,3031,5,53,Xxx,,,127.9318,6.039382,3274,BSS,3274_301_3031_5_53
"""1237658493345005602""",161.289220331857,9.613498234721,301,3031,5,275,Xxx,,,161.2892,9.613484,3277,BSS,3277_301_3031_5_275
"""1237658493871194217""",136.678326467145,7.54339528323174,301,3031,6,112,Xxx,,,136.6784,7.543393,3278,BSS,3278_301_3031_6_112
"""1237658607146762326""",187.110939521707,62.3167627786005,301,3058,1,48,Xxx,,,187.111,62.31679,3281,BSS,3281_301_3058_1_48
"""1237658609291952181""",184.016830672195,57.1606685622775,301,3058,5,13,Xxx,,,184.0168,57.16068,3283,BSS,3283_301_3058_5_13
"""1237658609829150863""",183.159003524199,57.9322045308294,301,3058,6,18,Xxx,,,183.159,57.93219,3284,BSS,3284_301_3058_6_18
"""1237658609833279499""",182.093543263734,67.2448006442485,301,3058,6,81,Xxx,,,182.0936,67.24482,3285,BSS,3285_301_3058_6_81
"""1237658800424747072""",174.860485592757,53.4952443703544,301,3103,1,116,Xxx,,,174.8605,53.49525,3287,BSS,3287_301_3103_1_116
"""1237658424076075731""",126.579707788015,4.33831225053166,301,3015,4,83,Xxx,,,126.5797,4.338299,3288,BSS,3288_301_3015_4_83
"""1237658423548117204""",146.860590411567,5.89239213610264,301,3015,3,219,Xxx,,,146.8606,5.892387,3291,BSS,3291_301_3015_3_219
"""1237658299522613627""",132.292203027799,4.75797394056688,301,2986,4,92,Xxx,,,132.2922,4.757976,3292,BSS,3292_301_2986_4_92
"""1237658299523596420""",134.605830908036,4.83723654090165,301,2986,4,107,Xxx,,,134.6058,4.837229,3293,BSS,3293_301_2986_4_107
"""1237658299528970450""",146.87351436952,6.02149474047831,301,2986,4,189,Xxx,,,146.8735,6.021489,3294,BSS,3294_301_2986_4_189
"""1237659327090327627""",212.098444587363,58.2204262180768,301,3225,6,43,Xxx,,,212.0984,58.22041,3297,BSS,3297_301_3225_6_43
"""1237658300067610800""",150.833300234985,6.63944042986966,301,2986,5,216,Xxx,,,150.8333,6.639444,3298,BSS,3298_301_2986_5_216
"""1237658300597207086""",134.147465436169,5.76480194644903,301,2986,6,105,Xxx,,,134.1475,5.76481,3299,BSS,3299_301_2986_6_105
"""1237658300597993577""",136.021641189376,5.81325233140743,301,2986,6,117,Xxx,,,136.0217,5.813252,3300,BSS,3300_301_2986_6_117
"""1237658300605005999""",152.068662440754,7.35605294151888,301,2986,6,224,Xxx,,,152.0687,7.356052,3301,BSS,3301_301_2986_6_224
"""1237658300608610422""",160.293936511261,7.66303626481855,301,2986,6,279,Xxx,,,160.2939,7.66303,3302,BSS,3302_301_2986_6_279
"""1237658302204215420""",156.99801820647,55.7979200070329,301,2987,1,50,Xxx,,,156.9979,55.79798,3303,BSS,3303_301_2987_1_50
"""1237658302204739708""",158.957321962911,56.3475027287086,301,2987,1,58,Xxx,,,158.9574,56.34752,3305,BSS,3305_301_2987_1_58
"""1237658423012688073""",150.262617667033,5.63970425787296,301,3015,2,241,Xxx,,,150.2626,5.639707,3311,BSS,3311_301_3015_2_241
"""1237658423016423426""",158.719595652906,6.29254802515501,301,3015,2,298,Xxx,,,158.7196,6.292554,3312,BSS,3312_301_3015_2_298
"""1237658423024746586""",177.90529757134,6.99600957217772,301,3015,2,425,Xxx,,,177.9053,6.996007,3313,BSS,3313_301_3015_2_425
"""1237658423026516006""",182.051892903101,7.05784793934254,301,3015,2,452,Xxx,,,182.0519,7.05784,3314,BSS,3314_301_3015_2_452
"""1237658423540908162""",130.383867621518,4.28201712400103,301,3015,3,109,Xxx,,,130.3839,4.28201,3315,BSS,3315_301_3015_3_109
"""1237658423541366986""",131.440160889503,4.36776542340038,301,3015,3,116,Xxx,,,131.4402,4.367728,3316,BSS,3316_301_3015_3_116
"""1237658800432349308""",203.87843324809,52.2921852913485,301,3103,1,232,Xxx,,,203.8784,52.29218,3319,BSS,3319_301_3103_1_232
"""1237657856607584308""",171.468818192821,51.7092379771479,301,2883,3,145,Xxx,,,171.4688,51.70924,3320,BSS,3320_301_2883_3_145
"""1237657856067633262""",160.917522659642,49.379985042861,301,2883,2,98,Xxx,,,160.9175,49.38,3321,BSS,3321_301_2883_2_98
"""1237657589244428343""",165.202422245186,52.4609945059561,301,2821,1,123,Xxx,,,165.2024,52.46097,3325,BSS,3325_301_2821_1_123
"""1237658424090230902""",158.84256370641,7.01102690157947,301,3015,4,299,Xxx,,,158.8426,7.011024,3326,BSS,3326_301_3015_4_299
"""1237658424624742410""",153.429301555103,7.05854293802023,301,3015,5,263,Xxx,,,153.4293,7.058536,3328,BSS,3328_301_3015_5_263
"""1237658424625070213""",154.257892171037,7.1352326406531,301,3015,5,268,Xxx,,,154.2579,7.135246,3330,BSS,3330_301_3015_5_268
"""1237657591928914018""",164.721175499895,54.5352992396815,301,2821,6,125,Xxx,,,164.7212,54.53529,3332,BSS,3332_301_2821_6_125
"""1237657593534742758""",116.653802586643,28.4035035972952,301,2822,1,52,Xxx,,,116.6538,28.40351,3333,BSS,3333_301_2822_1_52
"""1237657594070565378""",114.490382080299,26.8140797917709,301,2822,2,36,Xxx,,,114.4904,26.81407,3334,BSS,3334_301_2822_2_36
"""1237657594608287954""",115.583587322247,28.6156729000157,301,2822,3,49,Xxx,,,115.5836,28.61563,3335,BSS,3335_301_2822_3_49
"""1237657595144634673""",114.412756585647,27.8998917268875,301,2822,4,41,Xxx,,,114.4128,27.89991,3337,BSS,3337_301_2822_4_41
"""1237658492795617473""",132.517990622398,6.19435042395114,301,3031,4,84,Xxx,,,132.518,6.194357,3338,BSS,3338_301_3031_4_84
"""1237658493333995753""",136.031254912749,7.03513160046798,301,3031,5,107,Xxx,,,136.0312,7.035128,3340,BSS,3340_301_3031_5_107
"""1237658493339172879""",147.735344922492,8.61538857409736,301,3031,5,186,Xxx,,,147.7353,8.615399,3342,BSS,3342_301_3031_5_186
"""1237657595681833079""",114.406242519194,28.7471335693073,301,2822,5,46,Xxx,,,114.4063,28.74714,3343,BSS,3343_301_2822_5_46
"""1237657596223029507""",121.397176816899,36.7028242498389,301,2822,6,112,Xxx,,,121.3972,36.70284,3344,BSS,3344_301_2822_6_112
"""1237658493339631689""",148.893910761799,8.68800137257605,301,3031,5,193,Xxx,,,148.8939,8.687998,3345,BSS,3345_301_3031_5_193
"""1237657606418858106""",115.849192458696,27.3790790041322,301,2825,1,40,Xxx,,,115.8492,27.37909,3346,BSS,3346_301_2825_1_40
"""1237657587095896193""",36.0933635861383,0.750230381277728,301,2820,5,107,Xxx,,,36.09336,0.750232,3347,BSS,3347_301_2820_5_107
"""1237657586029166613""",52.0713665720625,-0.068398833244336,301,2820,3,214,Xxx,,,52.07136,-0.068408,3348,BSS,3348_301_2820_3_214
"""1237658297922945034""",157.390150179124,5.50433179877649,301,2986,1,259,Xxx,,,157.3902,5.504333,3351,BSS,3351_301_2986_1_259
"""1237657190903185437""",355.342631880503,-0.0517164578494349,301,2728,3,382,Xxx,,,355.3426,-0.051727,3353,BSS,3353_301_2728_3_382
"""1237657190905741435""",1.27332293719928,-0.066503427476167,301,2728,3,421,Xxx,,,1.273306,-0.066494,3355,BSS,3355_301_2728_3_421
"""1237658298988494912""",138.633445009645,4.87816008469796,301,2986,3,134,Xxx,,,138.6335,4.878159,3356,BSS,3356_301_2986_3_134
"""1237657191443791937""",3.88638667688849,0.331087068867397,301,2728,4,439,Xxx,,,3.88637,0.331122,3357,BSS,3357_301_2728_4_439
"""1237657191446937689""",11.0295384425425,0.301827296884934,301,2728,4,487,Xxx,,,11.02953,0.301892,3358,BSS,3358_301_2728_4_487
"""1237658298990002297""",142.08259170095,5.17905426817697,301,2986,3,157,Xxx,,,142.0826,5.179052,3359,BSS,3359_301_2986_3_157
"""1237658298994852050""",153.125576703103,6.10264934994386,301,2986,3,231,Xxx,,,153.1256,6.10263,3360,BSS,3360_301_2986_3_231
"""1237657606423970114""",124.794697144484,36.2721790521207,301,2825,1,118,Xxx,,,124.7947,36.27219,3363,BSS,3363_301_2825_1_118
"""1237657192514715808""",357.455445187452,1.05135872590435,301,2728,6,396,Xxx,,,357.4555,1.051373,3364,BSS,3364_301_2728_6_396
"""1237657219875078314""",160.320308742372,53.8407760020065,301,2735,1,90,Xxx,,,160.3203,53.84076,3365,BSS,3365_301_2735_1_90
"""1237657242432307218""",137.421201535559,43.457298320986,301,2740,3,222,Xxx,,,137.4212,43.45729,3366,BSS,3366_301_2740_3_222
"""1237658299536244792""",163.504387469409,7.17910712197807,301,2986,4,300,Xxx,,,163.5044,7.179102,3370,BSS,3370_301_2986_4_300
"""1237657401878708275""",129.478578647655,39.3277984008972,301,2777,4,157,Xxx,,,129.4786,39.32778,3372,BSS,3372_301_2777_4_157
"""1237657401879101459""",130.173821232447,39.9425207834089,301,2777,4,163,Xxx,,,130.1738,39.94254,3374,BSS,3374_301_2777_4_163
"""1237658300609462284""",162.282173504618,7.80838143588634,301,2986,6,292,Xxx,,,162.2822,7.80838,3375,BSS,3375_301_2986_6_292
"""1237657402417873045""",134.344579360817,43.0289050050372,301,2777,5,192,Xxx,,,134.3446,43.0289,3376,BSS,3376_301_2777_5_192
"""1237657192516157620""",0.818069769158626,1.07423165829012,301,2728,6,418,Xxx,,,0.818081,1.074207,3377,BSS,3377_301_2728_6_418
"""1237657856075366592""",188.720340350875,52.0001588093048,301,2883,2,216,Xxx,,,188.7203,52.00016,3378,BSS,3378_301_2883_2_216
"""1237657606956318800""",116.423886701405,28.6684028244046,301,2825,2,49,Xxx,,,116.4239,28.66839,3380,BSS,3380_301_2825_2_49
"""1237657629504766384""",117.390164298744,26.4480993285177,301,2830,4,47,Xxx,,,117.3902,26.4481,3381,BSS,3381_301_2830_4_47
"""1237657630042554531""",118.724221136182,28.2889581402981,301,2830,5,61,Xxx,,,118.7242,28.28895,3382,BSS,3382_301_2830_5_61
"""1237657630049960145""",133.687472129612,39.9273313770322,301,2830,5,174,Xxx,,,133.6875,39.92735,3384,BSS,3384_301_2830_5_174
"""1237657630058676359""",158.164555253056,49.7754387765887,301,2830,5,307,Xxx,,,158.1646,49.77545,3385,BSS,3385_301_2830_5_307
"""1237657630578507884""",116.712711473226,26.9828927359691,301,2830,6,47,Xxx,,,116.7127,26.98288,3387,BSS,3387_301_2830_6_47
"""1237657630581981377""",122.982416954563,32.7290163875828,301,2830,6,100,Xxx,,,122.9825,32.72902,3388,BSS,3388_301_2830_6_100
"""1237657633264697546""",150.385345933694,51.9492174946246,301,2831,3,75,Xxx,,,150.3853,51.94922,3391,BSS,3391_301_2831_3_75
"""1237657772314198347""",131.467632670709,44.6922495474805,301,2863,6,74,Xxx,,,131.4676,44.69223,3395,BSS,3395_301_2863_6_74
"""1237657773923041327""",117.216091857744,24.8926062058821,301,2864,1,47,Xxx,,,117.2161,24.89262,3396,BSS,3396_301_2864_1_47
